COLLECTED_NAME,MASTER GENOTYPE ID
NY_20_04_41_A_1_Y,E213
NY_20_04_42_A_1_Y,E214
NY_20_04_43_A_1_Y,E215
NY_20_04_44_A_1_Y,E217
NY_20_04_45_A_1_Y,E218
NY_20_04_46_A_1_Y,E219
NY_20_04_47_A_1_Y,E220
NY_20_04_48_A_1_Y,E221
NY_20_04_49_A_1_Y,E222
NY_20_04_50_A_1_Y,E223
NY_20_04_51_A_1_Y,E224
NY_20_04_52_A_1_Y,E225
NY_20_04_53_A_1_Y,E226
NY_20_04_54_A_1_Y,E227
NY_20_04_55_A_1_Y,E230
NY_20_04_56_A_1_Y,E231
NY_20_04_57_A_1_Y,E233
NY_20_04_58_A_1_Y,E234
NY_20_06_35_A_1_Y,E037
NY_20_06_36_A_1_Y,E038
NY_20_06_37_A_1_Y,E041
NY_20_06_38_A_1_Y,E039
NY_20_06_39_A_1_Y,E042
NY_20_06_40_A_1_Y,E043
NY_20_06_41_A_1_Y,E044
NY_20_06_42_A_1_Y,E045
NY_20_06_43_A_1_Y,E046
NY_20_06_44_A_1_Y,E047
NY_20_06_45_A_1_Y,E048
NY_20_06_46_A_1_Y,E049
NY_20_06_47_A_1_Y,E050
NY_20_06_48_A_1_Y,E051
NY_20_06_49_A_1_Y,E052
NY_20_06_50_A_1_Y,E053
NY_20_06_51_A_1_Y,E054
NY_20_06_52_A_1_Y,E055
NY_20_06_53_A_1_Y,E056
NY_20_06_54_A_1_Y,E057
NY_20_06_55_A_1_Y,E058
NY_20_06_56_A_1_Y,E059
NY_20_06_57_A_1_Y,E060
NY_20_06_58_A_1_Y,E061
NY_20_06_59_A_1_Y,E062
NY_20_06_60_A_1_Y,E063
NY_20_06_61_A_1_Y,E064
NY_20_06_62_A_1_Y,E065
NY_20_06_63_A_1_Y,E067
NY_20_06_64_A_1_Y,E068
NY_20_06_65_A_1_Y,E069
NY_20_06_66_A_1_Y,E070
NY_20_06_67_A_1_Y,E071
NY_20_06_68_A_1_Y,E072
NY_20_06_69_A_1_Y,E073
NY_20_06_70_A_1_Y,E074
NY_20_06_71_A_1_Y,E075
NY_20_06_72_A_1_Y,E076
NY_20_06_73_A_1_Y,E077
NY_20_06_74_A_1_Y,E078
NY_20_06_75_A_1_Y,E079
NY_20_06_76_A_1_Y,E080
NY_20_06_77_A_1_Y,E082
NY_20_06_78_A_1_Y,E083
NY_20_06_79_A_1_Y,E084
NY_20_06_80_A_1_Y,E085
NY_20_06_81_A_1_Y,E086
NY_20_06_82_A_1_Y,E087
NY_20_03_17_A_1_Y,G4
NY_20_03_18_A_1_Y,G7
NY_20_03_19_A_1_Y,G8
NY_20_03_20_A_1_Y,G9
NY_20_03_21_A_1_Y,G11
NY_20_03_22_A_1_Y,G12
NY_20_03_24_A_1_Y,G17
NY_20_03_25_A_1_Y,G19
NY_20_03_26_A_1_Y,G20
NY_20_03_27_A_1_Y,G225
NY_20_03_28_A_1_Y,G31
NY_20_03_29_A_1_Y,G36
NY_20_03_30_A_1_Y,G43
NY_20_03_31_A_1_Y,G45
NY_20_03_32_A_1_Y,G48
NY_20_03_33_A_1_Y,G51
NY_20_03_34_A_1_Y,G53
NY_20_03_35_A_1_Y,G54
NY_20_03_36_A_1_Y,G55
NY_20_03_38_A_1_Y,G59
NY_20_03_39_A_1_Y,G61
NY_20_03_40_A_1_Y,G64
NY_20_03_41_A_1_Y,G69
NY_20_03_45_A_1_Y,G78
NY_20_03_46_A_1_Y,G83
NY_20_03_47_A_1_Y,G87
NY_20_03_48_A_1_Y,G88
NY_20_03_49_A_1_Y,G89
NY_20_03_50_A_1_Y,G90
NY_20_03_51_A_1_Y,G91
NY_20_03_52_A_1_Y,G95
NY_20_03_53_A_1_Y,G100
NY_20_03_54_A_1_Y,G105
NY_20_03_55_A_1_Y,G113
NY_20_03_56_A_1_Y,G114
NY_20_03_58_A_1_Y,G118
NY_20_03_59_A_1_Y,G123
NY_20_03_64_A_1_Y,G134
NY_20_03_70_A_1_Y,G153
NY_20_03_75_A_1_Y,G163
NY_20_03_76_A_1_Y,G165
NY_20_03_77_A_1_Y,G174
NY_20_03_80_A_1_Y,G181
NY_20_03_81_A_1_Y,G185
NY_20_03_82_A_1_Y,G191
NY_20_02_01_A_1_Y,G192
NY_20_02_02_A_1_Y,G194
NY_20_02_03_A_1_Y,G198
NY_20_02_04_A_1_Y,G201
NY_20_02_05_A_1_Y,G204
NY_20_02_06_A_1_Y,G206
NY_20_02_07_A_1_Y,G207
NY_20_02_08_A_1_Y,G209
NY_20_02_09_A_1_Y,G210
NY_20_02_10_A_1_Y,G211
NY_20_02_11_A_1_Y,G212
NY_20_02_12_A_1_Y,G213
NY_20_02_13_A_1_Y,G215
NY_20_02_14_A_1_Y,G217
NY_20_02_15_A_1_Y,G219
NY_20_02_16_A_1_Y,G220
NY_20_02_17_A_1_Y,G223
NY_20_02_18_A_1_Y,G230
NY_20_02_19_A_1_Y,G234
NY_20_02_20_A_1_Y,G182
NY_20_02_21_A_1_Y,G199
NY_20_02_22_A_1_Y,GUNK1
NY_20_02_23_A_1_Y,GUNK2
NY_20_02_24_A_1_Y,GUNK3
MO_20_02_01_A_X,E34
MO_20_02_02_A_X,E35
MO_20_02_03_A_X,E39
MO_20_02_04_A_X,E43
MO_20_02_05_A_X,E41
MO_20_02_06_A_X,E44
MO_20_02_07_A_X,E45
MO_20_02_08_A_X,E46
MO_20_02_09_A_X,E47
MO_20_02_10_A_X,E48
MO_20_02_11_A_X,E49
MO_20_02_12_A_X,E50
MO_20_02_13_A_X,E52
MO_20_02_14_A_X,E56
MO_20_03_12_A_X,E95
MO_20_03_13_A_X,E96
MO_20_03_14_A_X,E97
MO_20_03_15_A_X,588271
MO_20_03_16_A_X,E98
MO_20_03_17_A_X,E99
MO_20_03_18_A_X,E100
MO_20_03_19_A_X,E101
MO_20_03_20_A_X,E102
MO_20_03_21_A_X,E103
MO_20_03_22_A_X,E105
MO_20_03_24_A_X,E108
MO_20_03_25_A_X,E109
MO_20_03_26_A_X,E110
MO_20_03_27_A_X,E112
MO_20_03_28_A_X,E113
MO_20_04_01_A_X,E116
MO_20_04_02_A_X,E118
MO_20_04_03_A_X,E119
MO_20_04_04_A_X,E120
MO_20_04_05_A_X,E121
MO_20_04_06_A_X,E122
MO_20_04_07_A_X,E124
MO_20_04_08_A_X,E125
MO_20_04_09_A_X,E126
MO_20_04_10_A_X,E127
MO_20_04_11_A_X,E126
MO_20_04_12_A_X,E127
MO_20_04_13_A_X,E128
MO_20_04_14_A_X,E129
MO_20_04_15_A_X,588160
MO_20_04_16_A_X,E130
MO_20_04_17_A_X,E131
MO_20_04_18_A_X,E132
MO_20_04_19_A_X,E133
MO_20_04_20_A_X,E134
MO_20_04_21_A_X,E136
MO_20_04_22_A_X,E139
MO_20_04_23_A_X,E140
MO_20_04_24_A_X,E141
MO_20_04_25_A_X,E144
MO_20_04_26_A_X,E145
MO_20_04_27_A_X,E146
MO_20_04_28_A_X,E147
MO_20_04_29_A_X,E148
MO_20_05_01_A_X,E149
MO_20_05_02_A_X,E150
MO_20_05_03_A_X,E151
MO_20_05_04_A_X,E152
MO_20_05_05_A_X,E153
MO_20_05_06_A_X,E155
MO_20_05_07_A_X,E154
MO_20_05_08_A_X,E156
MO_20_05_09_A_X,E157
MO_20_05_10_A_X,E158
MO_20_05_11_A_X,E161
MO_20_05_12_A_X,E163
MO_20_05_13_A_X,E162
MO_20_05_14_A_X,E169
MO_20_05_15_A_X,E164
MO_20_05_16_A_X,E165
MO_20_05_17_A_X,E166
MO_20_05_18_A_X,NO TAG
MO_20_05_19_A_X,E170
MO_20_05_20_A_X,E172
MO_20_05_21_A_X,E173
MO_20_05_22_A_X,E174
MO_20_05_23_A_X,E175
MO_20_05_24_A_X,E176
MO_20_05_25_A_X,E177
MO_20_05_27_A_X,E180
MO_20_05_28_A_X,E181
MO_20_05_29_A_X,E182
MO_20_06_01_A_X,E183
MO_20_06_02_A_X,E184
MO_20_06_03_A_X,E185
MO_20_06_04_A_X,E186
MO_20_06_05_A_X,E187
MO_20_06_07_A_X,E189
MO_20_06_08_A_X,E190
MO_20_06_09_A_X,E192
MO_20_06_10_A_X,E193
MO_20_06_11_A_X,E194
MO_20_06_12_A_X,E195
MO_20_06_13_A_X,E197
MO_20_06_14_A_X,E199
MO_20_06_15_A_X,E198
MO_20_06_16_A_X,E201
MO_20_06_17_A_X,E202
MO_20_06_18_A_X,E203
MO_20_06_19_A_X,E204
MO_20_06_20_A_X,E205
MO_20_06_21_A_X,E207
MO_20_06_22_A_X,E206
MO_20_06_23_A_X,E209
MO_20_06_24_A_X,E210
MO_20_06_25_A_X,E211
MO_20_06_26_A_X,E213
MO_20_06_27_A_X,E214
MO_20_06_28_A_X,E215
MO_20_06_29_A_X,E217
MO_20_07_01_A_X,E218
MO_20_07_02_A_X,E219
MO_20_07_03_A_X,E220
MO_20_07_04_A_X,E221
MO_20_07_05_A_X,E222
MO_20_07_06_A_X,E223
MO_20_07_07_A_X,588160
MO_20_07_08_A_X,E225
MO_20_07_09_A_X,E226
MO_20_07_10_A_X,E227
MO_20_07_11_A_X,E230
MO_20_07_12_A_X,E231
MO_20_07_13_A_X,E234
MO_20_07_14_A_X,dead
MO_20_07_15_A_X,E301
MO_20_07_16_A_X,E302
MO_20_07_17_A_X,E303
MO_20_07_18_A_X,E304
MO_20_07_20_A_X,E307
MO_20_07_21_A_X,E308
MO_20_07_22_A_X,E309
MO_20_07_23_A_X,E310
MO_20_07_24_A_X,E312
MO_20_07_28_A_X,E318
MO_20_07_29_A_X,E320
MO_20_08_01_A_X,E324
MO_20_08_02_A_X,E326
MO_20_08_03_A_X,E322
MO_20_08_04_A_X,E323
MO_20_08_05_A_X,E327
MO_20_08_06_A_X,E329
MO_20_08_07_A_X,E330
MO_20_08_08_A_X,E331
MO_20_08_09_A_X,E332
MO_20_08_10_A_X,E333
MO_20_08_11_A_X,E335
MO_20_08_12_A_X,E338
MO_20_08_13_A_X,E340
MO_20_08_14_A_X,588160
MO_20_08_16_A_X,E339
MO_20_08_17_A_X,E341
MO_20_08_18_A_X,E342
MO_20_08_19_A_X,588160
MO_20_08_20_A_X,E343
MO_20_08_21_A_X,E344
MO_20_08_22_A_X,E345
MO_20_08_23_A_X,E346
MO_20_08_24_A_X,E347
MO_20_08_25_A_X,E348
MO_20_08_26_A_X,E351
MO_20_08_27_A_X,E350
MO_20_08_28_A_X,E352
MO_20_08_29_A_X,E353
MO_20_09_01_A_X,E355
MO_20_09_02_A_X,E357
MO_20_09_03_A_X,E358
MO_20_09_04_A_X,E358
MO_20_09_05_A_X,E361
MO_20_09_06_A_X,E362
MO_20_09_07_A_X,E366
MO_20_09_08_A_X,E368
MO_20_09_09_A_X,E371
MO_20_09_10_A_X,E372
MO_20_09_11_A_X,E373
MO_20_09_12_A_X,E374
MO_20_09_13_A_X,E375
MO_20_09_14_A_X,E376
MO_20_09_15_A_X,E377
MO_20_09_16_A_X,E379
MO_20_09_17_A_X,E380
MO_20_09_19_A_X,E382
MO_20_09_20_A_X,E384
MO_20_09_21_A_X,E385
MO_20_09_22_A_X,E386
MO_20_09_23_A_X,E387
MO_20_09_24_A_X,E388
MO_20_09_25_A_X,E390
MO_20_09_26_A_X,E392
MO_20_09_27_A_X,E394
MO_20_09_28_A_X,E396
MO_20_09_29_A_X,E397
MO_20_10_01_A_X,E399
MO_20_10_02_A_X,E400
MO_20_10_10_A_X,E410
MO_20_10_11_A_X,E411
MO_20_10_12_A_X,E413
MO_20_10_13_A_X,E415
MO_20_02_01_A_Y,E34
MO_20_02_02_A_Y,E35
MO_20_02_03_A_Y,E39
MO_20_02_04_A_Y,E43
MO_20_02_05_A_Y,E41
MO_20_02_06_A_Y,E44
MO_20_02_07_A_Y,E45
MO_20_02_08_A_Y,E46
MO_20_02_09_A_Y,E47
MO_20_02_10_A_Y,E48
MO_20_02_11_A_Y,E49
MO_20_02_12_A_Y,E50
MO_20_02_13_A_Y,E52
MO_20_02_14_A_Y,E56
MO_20_03_12_A_Y,E95
MO_20_03_13_A_Y,E96
MO_20_03_14_A_Y,E97
MO_20_03_15_A_Y,588271
MO_20_03_16_A_Y,E98
MO_20_03_17_A_Y,E99
MO_20_03_18_A_Y,E100
MO_20_03_19_A_Y,E101
MO_20_03_20_A_Y,E102
MO_20_03_21_A_Y,E103
MO_20_03_22_A_Y,E105
MO_20_03_24_A_Y,E108
MO_20_03_25_A_Y,E109
MO_20_03_26_A_Y,E110
MO_20_03_27_A_Y,E112
MO_20_03_28_A_Y,E113
MO_20_04_01_A_Y,E116
MO_20_04_02_A_Y,E118
MO_20_04_03_A_Y,E119
MO_20_04_04_A_Y,E120
MO_20_04_05_A_Y,E121
MO_20_04_06_A_Y,E122
MO_20_04_07_A_Y,E124
MO_20_04_08_A_Y,E125
MO_20_04_09_A_Y,E126
MO_20_04_10_A_Y,E127
MO_20_04_11_A_Y,E126
MO_20_04_12_A_Y,E127
MO_20_04_13_A_Y,E128
MO_20_04_14_A_Y,E129
MO_20_04_15_A_Y,588160
MO_20_04_16_A_Y,E130
MO_20_04_17_A_Y,E131
MO_20_04_18_A_Y,E132
MO_20_04_19_A_Y,E133
MO_20_04_20_A_Y,E134
MO_20_04_21_A_Y,E136
MO_20_04_22_A_Y,E139
MO_20_04_23_A_Y,E140
MO_20_04_24_A_Y,E141
MO_20_04_25_A_Y,E144
MO_20_04_26_A_Y,E145
MO_20_04_27_A_Y,E146
MO_20_04_28_A_Y,E147
MO_20_04_29_A_Y,E148
MO_20_05_01_A_Y,E149
MO_20_05_02_A_Y,E150
MO_20_05_03_A_Y,E151
MO_20_05_04_A_Y,E152
MO_20_05_05_A_Y,E153
MO_20_05_06_A_Y,E155
MO_20_05_07_A_Y,E154
MO_20_05_08_A_Y,E156
MO_20_05_09_A_Y,E157
MO_20_05_10_A_Y,E158
MO_20_05_11_A_Y,E161
MO_20_05_12_A_Y,E163
MO_20_05_13_A_Y,E162
MO_20_05_14_A_Y,E169
MO_20_05_15_A_Y,E164
MO_20_05_16_A_Y,E165
MO_20_05_17_A_Y,E166
MO_20_05_18_A_Y,NO TAG
MO_20_05_19_A_Y,E170
MO_20_05_20_A_Y,E172
MO_20_05_21_A_Y,E173
MO_20_05_22_A_Y,E174
MO_20_05_23_A_Y,E175
MO_20_05_24_A_Y,E176
MO_20_05_25_A_Y,E177
MO_20_05_27_A_Y,E180
MO_20_05_28_A_Y,E181
MO_20_05_29_A_Y,E182
MO_20_06_01_A_Y,E183
MO_20_06_02_A_Y,E184
MO_20_06_03_A_Y,E185
MO_20_06_04_A_Y,E186
MO_20_06_05_A_Y,E187
MO_20_06_07_A_Y,E189
MO_20_06_08_A_Y,E190
MO_20_06_09_A_Y,E192
MO_20_06_10_A_Y,E193
MO_20_06_11_A_Y,E194
MO_20_06_12_A_Y,E195
MO_20_06_13_A_Y,E197
MO_20_06_14_A_Y,E199
MO_20_06_15_A_Y,E198
MO_20_06_16_A_Y,E201
MO_20_06_17_A_Y,E202
MO_20_06_18_A_Y,E203
MO_20_06_19_A_Y,E204
MO_20_06_20_A_Y,E205
MO_20_06_21_A_Y,E207
MO_20_06_22_A_Y,E206
MO_20_06_23_A_Y,E209
MO_20_06_24_A_Y,E210
MO_20_06_25_A_Y,E211
MO_20_06_26_A_Y,E213
MO_20_06_27_A_Y,E214
MO_20_06_28_A_Y,E215
MO_20_06_29_A_Y,E217
MO_20_07_01_A_Y,E218
MO_20_07_02_A_Y,E219
MO_20_07_03_A_Y,E220
MO_20_07_04_A_Y,E221
MO_20_07_05_A_Y,E222
MO_20_07_06_A_Y,E223
MO_20_07_07_A_Y,588160
MO_20_07_08_A_Y,E225
MO_20_07_09_A_Y,E226
MO_20_07_10_A_Y,E227
MO_20_07_11_A_Y,E230
MO_20_07_12_A_Y,E231
MO_20_07_13_A_Y,E234
MO_20_07_14_A_Y,dead
MO_20_07_15_A_Y,E301
MO_20_07_16_A_Y,E302
MO_20_07_17_A_Y,E303
MO_20_07_18_A_Y,E304
MO_20_07_20_A_Y,E307
MO_20_07_21_A_Y,E308
MO_20_07_22_A_Y,E309
MO_20_07_23_A_Y,E310
MO_20_07_24_A_Y,E312
MO_20_07_28_A_Y,E318
MO_20_07_29_A_Y,E320
MO_20_08_01_A_Y,E324
MO_20_08_02_A_Y,E326
MO_20_08_03_A_Y,E322
MO_20_08_04_A_Y,E323
MO_20_08_05_A_Y,E327
MO_20_08_06_A_Y,E329
MO_20_08_07_A_Y,E330
MO_20_08_08_A_Y,E331
MO_20_08_09_A_Y,E332
MO_20_08_10_A_Y,E333
MO_20_08_11_A_Y,E335
MO_20_08_12_A_Y,E338
MO_20_08_13_A_Y,E340
MO_20_08_14_A_Y,588160
MO_20_08_16_A_Y,E339
MO_20_08_17_A_Y,E341
MO_20_08_18_A_Y,E342
MO_20_08_19_A_Y,588160
MO_20_08_20_A_Y,E343
MO_20_08_21_A_Y,E344
MO_20_08_22_A_Y,E345
MO_20_08_23_A_Y,E346
MO_20_08_24_A_Y,E347
MO_20_08_25_A_Y,E348
MO_20_08_26_A_Y,E351
MO_20_08_27_A_Y,E350
MO_20_08_28_A_Y,E352
MO_20_08_29_A_Y,E353
MO_20_09_01_A_Y,E355
MO_20_09_02_A_Y,E357
MO_20_09_03_A_Y,E358
MO_20_09_04_A_Y,E358
MO_20_09_05_A_Y,E361
MO_20_09_06_A_Y,E362
MO_20_09_07_A_Y,E366
MO_20_09_08_A_Y,E368
MO_20_09_09_A_Y,E371
MO_20_09_10_A_Y,E372
MO_20_09_11_A_Y,E373
MO_20_09_12_A_Y,E374
MO_20_09_13_A_Y,E375
MO_20_09_14_A_Y,E376
MO_20_09_15_A_Y,E377
MO_20_09_16_A_Y,E379
MO_20_09_17_A_Y,E380
MO_20_09_19_A_Y,E382
MO_20_09_20_A_Y,E384
MO_20_09_21_A_Y,E385
MO_20_09_22_A_Y,E386
MO_20_09_23_A_Y,E387
MO_20_09_24_A_Y,E388
MO_20_09_25_A_Y,E390
MO_20_09_26_A_Y,E392
MO_20_09_27_A_Y,E394
MO_20_09_28_A_Y,E396
MO_20_09_29_A_Y,E397
MO_20_10_01_A_Y,E399
MO_20_10_02_A_Y,E400
MO_20_10_10_A_Y,E410
MO_20_10_11_A_Y,E411
MO_20_10_12_A_Y,E413
MO_20_10_13_A_Y,E415
MO_20_02_01_A_Z,E34
MO_20_02_02_A_Z,E35
MO_20_02_03_A_Z,E39
MO_20_02_04_A_Z,E43
MO_20_02_05_A_Z,E41
MO_20_02_06_A_Z,E44
MO_20_02_07_A_Z,E45
MO_20_02_08_A_Z,E46
MO_20_02_09_A_Z,E47
MO_20_02_10_A_Z,E48
MO_20_02_11_A_Z,E49
MO_20_02_12_A_Z,E50
MO_20_02_13_A_Z,E52
MO_20_02_14_A_Z,E56
MO_20_03_12_A_Z,E95
MO_20_03_13_A_Z,E96
MO_20_03_14_A_Z,E97
MO_20_03_15_A_Z,588271
MO_20_03_16_A_Z,E98
MO_20_03_17_A_Z,E99
MO_20_03_18_A_Z,E100
MO_20_03_19_A_Z,E101
MO_20_03_20_A_Z,E102
MO_20_03_21_A_Z,E103
MO_20_03_22_A_Z,E105
MO_20_03_24_A_Z,E108
MO_20_03_25_A_Z,E109
MO_20_03_26_A_Z,E110
MO_20_03_27_A_Z,E112
MO_20_03_28_A_Z,E113
MO_20_04_01_A_Z,E116
MO_20_04_02_A_Z,E118
MO_20_04_03_A_Z,E119
MO_20_04_04_A_Z,E120
MO_20_04_05_A_Z,E121
MO_20_04_06_A_Z,E122
MO_20_04_07_A_Z,E124
MO_20_04_08_A_Z,E125
MO_20_04_09_A_Z,E126
MO_20_04_10_A_Z,E127
MO_20_04_11_A_Z,E126
MO_20_04_12_A_Z,E127
MO_20_04_13_A_Z,E128
MO_20_04_14_A_Z,E129
MO_20_04_15_A_Z,588160
MO_20_04_16_A_Z,E130
MO_20_04_17_A_Z,E131
MO_20_04_18_A_Z,E132
MO_20_04_19_A_Z,E133
MO_20_04_20_A_Z,E134
MO_20_04_21_A_Z,E136
MO_20_04_22_A_Z,E139
MO_20_04_23_A_Z,E140
MO_20_04_24_A_Z,E141
MO_20_04_25_A_Z,E144
MO_20_04_26_A_Z,E145
MO_20_04_27_A_Z,E146
MO_20_04_28_A_Z,E147
MO_20_04_29_A_Z,E148
MO_20_05_01_A_Z,E149
MO_20_05_02_A_Z,E150
MO_20_05_03_A_Z,E151
MO_20_05_04_A_Z,E152
MO_20_05_05_A_Z,E153
MO_20_05_06_A_Z,E155
MO_20_05_07_A_Z,E154
MO_20_05_08_A_Z,E156
MO_20_05_09_A_Z,E157
MO_20_05_10_A_Z,E158
MO_20_05_11_A_Z,E161
MO_20_05_12_A_Z,E163
MO_20_05_13_A_Z,E162
MO_20_05_14_A_Z,E169
MO_20_05_15_A_Z,E164
MO_20_05_16_A_Z,E165
MO_20_05_17_A_Z,E166
MO_20_05_18_A_Z,NO TAG
MO_20_05_19_A_Z,E170
MO_20_05_20_A_Z,E172
MO_20_05_21_A_Z,E173
MO_20_05_22_A_Z,E174
MO_20_05_23_A_Z,E175
MO_20_05_24_A_Z,E176
MO_20_05_25_A_Z,E177
MO_20_05_27_A_Z,E180
MO_20_05_28_A_Z,E181
MO_20_05_29_A_Z,E182
MO_20_06_01_A_Z,E183
MO_20_06_02_A_Z,E184
MO_20_06_03_A_Z,E185
MO_20_06_04_A_Z,E186
MO_20_06_05_A_Z,E187
MO_20_06_07_A_Z,E189
MO_20_06_08_A_Z,E190
MO_20_06_09_A_Z,E192
MO_20_06_10_A_Z,E193
MO_20_06_11_A_Z,E194
MO_20_06_12_A_Z,E195
MO_20_06_13_A_Z,E197
MO_20_06_14_A_Z,E199
MO_20_06_15_A_Z,E198
MO_20_06_16_A_Z,E201
MO_20_06_17_A_Z,E202
MO_20_06_18_A_Z,E203
MO_20_06_19_A_Z,E204
MO_20_06_20_A_Z,E205
MO_20_06_21_A_Z,E207
MO_20_06_22_A_Z,E206
MO_20_06_23_A_Z,E209
MO_20_06_24_A_Z,E210
MO_20_06_25_A_Z,E211
MO_20_06_26_A_Z,E213
MO_20_06_27_A_Z,E214
MO_20_06_28_A_Z,E215
MO_20_06_29_A_Z,E217
MO_20_07_01_A_Z,E218
MO_20_07_02_A_Z,E219
MO_20_07_03_A_Z,E220
MO_20_07_04_A_Z,E221
MO_20_07_05_A_Z,E222
MO_20_07_06_A_Z,E223
MO_20_07_07_A_Z,588160
MO_20_07_08_A_Z,E225
MO_20_07_09_A_Z,E226
MO_20_07_10_A_Z,E227
MO_20_07_11_A_Z,E230
MO_20_07_12_A_Z,E231
MO_20_07_13_A_Z,E234
MO_20_07_14_A_Z,dead
MO_20_07_15_A_Z,E301
MO_20_07_16_A_Z,E302
MO_20_07_17_A_Z,E303
MO_20_07_18_A_Z,E304
MO_20_07_20_A_Z,E307
MO_20_07_21_A_Z,E308
MO_20_07_22_A_Z,E309
MO_20_07_23_A_Z,E310
MO_20_07_24_A_Z,E312
MO_20_07_28_A_Z,E318
MO_20_07_29_A_Z,E320
MO_20_08_01_A_Z,E324
MO_20_08_02_A_Z,E326
MO_20_08_03_A_Z,E322
MO_20_08_04_A_Z,E323
MO_20_08_05_A_Z,E327
MO_20_08_06_A_Z,E329
MO_20_08_07_A_Z,E330
MO_20_08_08_A_Z,E331
MO_20_08_09_A_Z,E332
MO_20_08_10_A_Z,E333
MO_20_08_11_A_Z,E335
MO_20_08_12_A_Z,E338
MO_20_08_13_A_Z,E340
MO_20_08_14_A_Z,588160
MO_20_08_16_A_Z,E339
MO_20_08_17_A_Z,E341
MO_20_08_18_A_Z,E342
MO_20_08_19_A_Z,588160
MO_20_08_20_A_Z,E343
MO_20_08_21_A_Z,E344
MO_20_08_22_A_Z,E345
MO_20_08_23_A_Z,E346
MO_20_08_24_A_Z,E347
MO_20_08_25_A_Z,E348
MO_20_08_26_A_Z,E351
MO_20_08_27_A_Z,E350
MO_20_08_28_A_Z,E352
MO_20_08_29_A_Z,E353
MO_20_09_01_A_Z,E355
MO_20_09_02_A_Z,E357
MO_20_09_03_A_Z,E358
MO_20_09_04_A_Z,E358
MO_20_09_05_A_Z,E361
MO_20_09_06_A_Z,E362
MO_20_09_07_A_Z,E366
MO_20_09_08_A_Z,E368
MO_20_09_09_A_Z,E371
MO_20_09_10_A_Z,E372
MO_20_09_11_A_Z,E373
MO_20_09_12_A_Z,E374
MO_20_09_13_A_Z,E375
MO_20_09_14_A_Z,E376
MO_20_09_15_A_Z,E377
MO_20_09_16_A_Z,E379
MO_20_09_17_A_Z,E380
MO_20_09_19_A_Z,E382
MO_20_09_20_A_Z,E384
MO_20_09_21_A_Z,E385
MO_20_09_22_A_Z,E386
MO_20_09_23_A_Z,E387
MO_20_09_24_A_Z,E388
MO_20_09_25_A_Z,E390
MO_20_09_26_A_Z,E392
MO_20_09_27_A_Z,E394
MO_20_09_28_A_Z,E396
MO_20_09_29_A_Z,E397
MO_20_10_01_A_Z,E399
MO_20_10_02_A_Z,E400
MO_20_10_10_A_Z,E410
MO_20_10_11_A_Z,E411
MO_20_10_12_A_Z,E413
MO_20_10_13_A_Z,E415
MO_20_01_01_B_X,E1
MO_20_01_02_B_X,E2
MO_20_01_03_B_X,E5
MO_20_01_04_B_X,E7
MO_20_01_05_B_X,E8
MO_20_01_06_B_X,E11
MO_20_01_07_B_X,E12
MO_20_01_08_B_X,E13
MO_20_01_09_B_X,E14
MO_20_01_10_B_X,E15
MO_20_01_11_B_X,E16
MO_20_01_12_B_X,E17
MO_20_01_13_B_X,E16
MO_20_01_14_B_X,E17
MO_20_01_15_B_X,E19
MO_20_01_16_B_X,E20
MO_20_01_17_B_X,E22
MO_20_01_18_B_X,E24
MO_20_01_19_B_X,E25
MO_20_01_20_B_X,E26
MO_20_01_21_B_X,E27
MO_20_01_22_B_X,E28
MO_20_01_23_B_X,E29
MO_20_01_24_B_X,E30
MO_20_01_26_B_X,E32
MO_20_01_27_B_X,E33
MO_20_01_28_B_X,E37
MO_20_01_29_B_X,E38
MO_20_02_01_B_X,E34
MO_20_02_02_B_X,E35
MO_20_02_03_B_X,E39
MO_20_02_04_B_X,E43
MO_20_02_05_B_X,E41
MO_20_02_06_B_X,E44
MO_20_02_07_B_X,E45
MO_20_02_08_B_X,E46
MO_20_02_10_B_X,E48
MO_20_02_11_B_X,E49
MO_20_02_12_B_X,E50
MO_20_02_13_B_X,E52
MO_20_02_14_B_X,E56
MO_20_02_15_B_X,E57
MO_20_02_16_B_X,E58
MO_20_02_17_B_X,E60
MO_20_02_18_B_X,E61
MO_20_02_19_B_X,E62
MO_20_02_20_B_X,E63
MO_20_02_21_B_X,E64
MO_20_02_22_B_X,E65
MO_20_02_23_B_X,E67
MO_20_02_24_B_X,E69
MO_20_02_25_B_X,E72
MO_20_02_26_B_X,E73
MO_20_02_27_B_X,E74
MO_20_02_28_B_X,E75
MO_20_02_29_B_X,E77
MO_20_03_01_B_X,E79
MO_20_03_02_B_X,E82
MO_20_03_03_B_X,E83
MO_20_03_04_B_X,E84
MO_20_03_05_B_X,E87
MO_20_03_06_B_X,E89
MO_20_03_07_B_X,E90
MO_20_03_08_B_X,E91
MO_20_03_09_B_X,E92
MO_20_03_10_B_X,E93
MO_20_03_11_B_X,E94
MO_20_03_12_B_X,E95
MO_20_03_13_B_X,E96
MO_20_03_14_B_X,E97
MO_20_03_15_B_X,588271
MO_20_03_16_B_X,E98
MO_20_03_19_B_X,E101
MO_20_03_20_B_X,E102
MO_20_03_21_B_X,E103
MO_20_03_22_B_X,E105
MO_20_03_23_B_X,E107
MO_20_03_24_B_X,E108
MO_20_03_25_B_X,E109
MO_20_03_26_B_X,E110
